REF_DATE;LOAN_ID;PARTNER_ID;COLL_ID;COLL_TYPE;PROCESSING;CURRENCY;REM_MTR;ORIG_MTR;END_DATE;PRODUCT;EXPOSURE;EAD;LGD;EL;RWA
29.9.2023;5682703620zvfn51;dzvmq681qd9409;;UNS;OB;BGN;1;1541;30.9.2023;Corporate loan;0;0;0.9328465;0;0
29.9.2023;2223743646vaby78;dzvmq681qd9409;;UNS;CE;BGN;2543;3652;15.9.2030;Corporate loan;31.4;31.4;0.9328465;29.29;8.19
29.9.2023;8580190966wway64;dzvmq681qd9409;;UNS;OB;BGN;2543;3652;15.9.2030;Corporate loan;0;0;0.9328465;0;0
29.9.2023;7579643742sxlh97;uekpb252cx7973;;UNS;CE;BGN;139;365;15.2.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;9913500090siak48;uekpb252cx7973;;UNS;OB;BGN;139;365;15.2.2024;Overdraft;348.39;157.71;0.3041292;1.42;43.35
29.9.2023;3906819319mqco90;uekpb252cx7973;;UNS;CE;BGN;7073;7305;9.2.2043;Mortgage loan;5498.89;5498.89;0.2700966;44.07;3893
29.9.2023;3906819319mqco90;uekpb252cx7973;sfgxw143ut4873coiysn;RRE;CE;BGN;7073;7305;9.2.2043;Mortgage loan;49567.62;49567.62;0;0;0
29.9.2023;6905257847aatq77;uekpb252cx7973;;UNS;OB;BGN;7073;7305;9.2.2043;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;9044143008pbfk51;bclqn556ze2365;;UNS;CE;BGN;50;365;18.11.2023;Overdraft;0;0;0.3041292;0;0
29.9.2023;3638956459hbbw23;bclqn556ze2365;;UNS;OB;BGN;50;365;18.11.2023;Overdraft;246.14;111.43;0.3041292;0.1;5.36
29.9.2023;5666335819dkxe18;bclqn556ze2365;;UNS;CE;BGN;11367;12784;12.11.2054;Mortgage loan;17661.2;17661.2;0.4091777;21.86;4167.61
29.9.2023;5666335819dkxe18;bclqn556ze2365;tjxhn555pc4121gmiagk;RRE;CE;BGN;11367;12784;12.11.2054;Mortgage loan;26435.54;26435.54;0;0;0
29.9.2023;2377016351iovl50;bclqn556ze2365;;UNS;OB;BGN;11367;12784;12.11.2054;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;5314050079jioa70;icrjc516vh1781;;UNS;CE;BGN;8631;9101;17.5.2047;Mortgage loan;51527.32;51527.32;0.4091777;121.14;19202.51
29.9.2023;5314050079jioa70;icrjc516vh1781;myume683qv1355iaxamf;RRE;CE;BGN;8631;9101;17.5.2047;Mortgage loan;92019.65;92019.65;0;0;0
29.9.2023;1978672257suej83;icrjc516vh1781;;UNS;OB;BGN;8631;9101;17.5.2047;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;8473889832krks91;fwpgo268uo8538;;UNS;CE;BGN;183;365;30.3.2024;Overdraft;0.53;0.53;0.3041292;0;0.09
29.9.2023;9454368452ouis38;fwpgo268uo8538;;UNS;OB;BGN;183;365;30.3.2024;Overdraft;502.58;308.38;0.3041292;1.49;53.83
29.9.2023;3892035254afat25;xigab210ze7881;;UNS;CE;BGN;1;1493;30.9.2023;Corporate loan;1177.75;1177.75;0.9167154;1079.66;257.69
29.9.2023;9252398375yjru40;xigab210ze7881;;UNS;OB;BGN;1;1493;30.9.2023;Corporate loan;0;0;0.9167154;0;0
29.9.2023;9922831455qevq51;xigab210ze7881;;UNS;CE;BGN;2599;3652;10.11.2030;Corporate loan;31.4;31.4;0.9167154;28.78;8.05
29.9.2023;7804791458zzvz57;xigab210ze7881;;UNS;OB;BGN;2599;3652;10.11.2030;Corporate loan;0;0;0.9167154;0;0
29.9.2023;3716956272hqiw48;zddzk642iy7622;;UNS;CE;BGN;281;365;6.7.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;4754027662iohi78;zddzk642iy7622;;UNS;OB;BGN;281;365;6.7.2024;Overdraft;246.14;153.56;0.3041292;1.04;34.34
29.9.2023;6847359663pqmr95;zddzk642iy7622;;UNS;CE;BGN;10873;10958;6.7.2053;Mortgage loan;20609.76;20609.76;0.4091777;187.37;18625.44
29.9.2023;6847359663pqmr95;zddzk642iy7622;xcqby541gj3349rceyby;RRE;CE;BGN;10873;10958;6.7.2053;Mortgage loan;32258.44;32258.44;0;0;0
29.9.2023;4161102784mkub63;zddzk642iy7622;;UNS;OB;BGN;10873;10958;6.7.2053;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;3080046074ffrm98;stlnq300nv2401;;UNS;CE;BGN;1;2087;30.9.2023;Corporate loan;1019.9;1019.9;0.3294077;335.96;80.53
29.9.2023;1553864781eaqz54;stlnq300nv2401;;UNS;OB;BGN;1;2087;30.9.2023;Corporate loan;0;0;0.3294077;0;0
29.9.2023;6487005259anzm41;stlnq300nv2401;;UNS;CE;BGN;3455;3653;15.3.2033;Corporate loan;66.59;66.59;0.3294077;21.94;5.8
29.9.2023;7923912206thrg46;stlnq300nv2401;;UNS;OB;BGN;3455;3653;15.3.2033;Corporate loan;0;0;0.3294077;0;0
29.9.2023;1054847077aqlv24;hgadh698zg1447;;UNS;CE;BGN;1;2697;30.9.2023;Corporate loan;586.54;586.54;0.9167154;537.69;130.06
29.9.2023;5280771519xbyd40;hgadh698zg1447;;UNS;OB;BGN;1;2697;30.9.2023;Corporate loan;0;0;0.9167154;0;0
29.9.2023;2143541666unfc92;hgadh698zg1447;;UNS;CE;BGN;2480;3652;14.7.2030;Corporate loan;31.4;31.4;0.9167154;28.78;8.05
29.9.2023;8367630602veoe93;hgadh698zg1447;;UNS;OB;BGN;2480;3652;14.7.2030;Corporate loan;0;0;0.9167154;0;0
29.9.2023;3167591220ubts80;nirbs258vs6604;;UNS;CE;BGN;1;2810;30.9.2023;Corporate loan;502.58;502.58;0.9646168;484.8;116.96
29.9.2023;7204821961zffs93;nirbs258vs6604;;UNS;OB;BGN;1;2810;30.9.2023;Corporate loan;0;0;0.9646168;0;0
29.9.2023;4066649184xhep99;nirbs258vs6604;;UNS;CE;BGN;3455;3653;15.3.2033;Corporate loan;66.59;66.59;0.9646168;64.23;16.84
29.9.2023;4834218751whuq80;nirbs258vs6604;;UNS;OB;BGN;3455;3653;15.3.2033;Corporate loan;0;0;0.9646168;0;0
29.9.2023;4677419460jnsp58;ccfad526pr7562;;UNS;CE;BGN;157;365;4.3.2024;Overdraft;95.24;95.24;0.3041292;0.5;17.61
29.9.2023;1906771197wwfw40;ccfad526pr7562;;UNS;OB;BGN;157;365;4.3.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;7066235824lnny40;tbqpv514ds9426;;UNS;CE;BGN;1;2439;30.9.2023;Corporate loan;330.61;330.61;0.8121587;268.5;65.9
29.9.2023;6212872546cqll75;tbqpv514ds9426;;UNS;OB;BGN;1;2439;30.9.2023;Corporate loan;0;0;0.8121587;0;0
29.9.2023;2967148262dmqw24;tbqpv514ds9426;;UNS;CE;BGN;1;1557;30.9.2023;Consumer loan;459.94;459.94;0.8121587;373.54;90.86
29.9.2023;3185519261dghj64;tbqpv514ds9426;;UNS;OB;BGN;1;1557;30.9.2023;Consumer loan;0;0;0.8121587;0;0
29.9.2023;9649648506xqfq78;xnjkq989fy7453;;UNS;CE;BGN;1;2243;30.9.2023;Corporate loan;1136.78;1136.78;0.8930107;1015.16;241.76
29.9.2023;8628530637twbx89;xnjkq989fy7453;;UNS;OB;BGN;1;2243;30.9.2023;Corporate loan;0;0;0.8930107;0;0
29.9.2023;6251649404qvjg44;xnjkq989fy7453;;UNS;CE;BGN;2599;3652;10.11.2030;Corporate loan;31.4;31.4;0.8930107;28.04;7.82
29.9.2023;7816516276occy94;xnjkq989fy7453;;UNS;OB;BGN;2599;3652;10.11.2030;Corporate loan;0;0;0.8930107;0;0
29.9.2023;2996704586dtrc55;onqru249vt3872;;UNS;CE;BGN;3057;3652;11.2.2032;Corporate loan;31.4;31.4;0.6923562;21.74;6.07
29.9.2023;8826707165gxxo46;onqru249vt3872;;UNS;OB;BGN;3057;3652;11.2.2032;Corporate loan;0;0;0.6923562;0;0
29.9.2023;7892326821tgza68;onqru249vt3872;;UNS;CE;BGN;1;969;30.9.2023;Consumer loan;290.04;290.04;0.6923562;200.81;49.44
29.9.2023;8230141304skmi96;onqru249vt3872;;UNS;OB;BGN;1;969;30.9.2023;Consumer loan;0;0;0.6923562;0;0
29.9.2023;6320421383koxy35;ygcoy704la7098;;UNS;CE;BGN;2966;3652;12.11.2031;Corporate loan;31.4;31.4;0.6923562;21.74;6.07
29.9.2023;1711723375uxyi45;ygcoy704la7098;;UNS;OB;BGN;2966;3652;12.11.2031;Corporate loan;0;0;0.6923562;0;0
29.9.2023;4662678804epam70;ygcoy704la7098;;UNS;CE;BGN;3085;3653;10.3.2032;Corporate loan;31.4;31.4;0.6923562;21.74;6.07
29.9.2023;8967758939bzmx23;ygcoy704la7098;;UNS;OB;BGN;3085;3653;10.3.2032;Corporate loan;0;0;0.6923562;0;0
29.9.2023;9253523444uykf19;ygcoy704la7098;;UNS;CE;BGN;1;1146;30.9.2023;Consumer loan;41.37;41.37;0.6923562;28.64;7.81
29.9.2023;5334793504kwuo30;ygcoy704la7098;;UNS;OB;BGN;1;1146;30.9.2023;Consumer loan;0;0;0.6923562;0;0
29.9.2023;2678123085cajn13;ygcoy704la7098;;UNS;CE;BGN;1;864;30.9.2023;Consumer loan;0;0;0.6923562;0;0
29.9.2023;7635906315ccax55;ygcoy704la7098;;UNS;OB;BGN;1;864;30.9.2023;Consumer loan;0;0;0.6923562;0;0
29.9.2023;1529176576daua92;hgoli406bj7756;;UNS;CE;BGN;11;365;10.10.2023;Overdraft;-0.24;0;0.3041292;0;0
29.9.2023;7052831663fwvv65;hgoli406bj7756;;UNS;OB;BGN;11;365;10.10.2023;Overdraft;44.97;20.36;0.3041292;0.02;1.08
29.9.2023;1994676865amdk88;hgoli406bj7756;;UNS;CE;BGN;8773;10957;6.10.2047;Mortgage loan;11173.93;11173.93;0.2700966;10.34;1905.23
29.9.2023;1994676865amdk88;hgoli406bj7756;ayeqc216ai8286bolhdl;RRE;CE;BGN;8773;10957;6.10.2047;Mortgage loan;32567.52;32567.52;0;0;0
29.9.2023;5642120777gxtu89;hgoli406bj7756;;UNS;OB;BGN;8773;10957;6.10.2047;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;7079738305llro38;ziych275ys4165;;UNS;CE;BGN;587;5265;8.5.2025;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;7079738305llro38;ziych275ys4165;bmgxq280we5882qivslm;RRE;CE;BGN;587;5265;8.5.2025;Mortgage loan;2582.86;2582.86;0;0;0
29.9.2023;7079738305llro38;ziych275ys4165;kiioa556bf3078auiggz;RRE;CE;BGN;587;5265;8.5.2025;Mortgage loan;7057.79;7057.79;0;0;0
29.9.2023;8009567196kakn70;ziych275ys4165;;UNS;OB;BGN;587;5265;8.5.2025;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;3067257147pfyd56;nbwus549rt7351;;UNS;CE;BGN;1371;6208;1.7.2027;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;3067257147pfyd56;nbwus549rt7351;bpwed328fl9725rpnzdr;RRE;CE;BGN;1371;6208;1.7.2027;Mortgage loan;6121.68;6121.68;0;0;0
29.9.2023;3134841071vlvh42;nbwus549rt7351;;UNS;OB;BGN;1371;6208;1.7.2027;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;8448712688iaqz80;ogmkh250nu5598;;UNS;CE;BGN;145;365;21.2.2024;Overdraft;159.58;159.58;0.3041292;0.52;20.86
29.9.2023;5181407513xqtj75;ogmkh250nu5598;;UNS;OB;BGN;145;365;21.2.2024;Overdraft;849.43;380.75;0.3041292;1.25;49.77
29.9.2023;4118632659qwbu51;gopst550oh5849;;UNS;CE;BGN;517;2177;27.2.2025;Credit Cards;-0.18;0;0.3041292;0;0
29.9.2023;4868667515gyht21;gopst550oh5849;;UNS;OB;BGN;517;2177;27.2.2025;Credit Cards;1019.83;456.5;0.3041292;3.85;119.56
29.9.2023;9477390303jxpn55;wdqaf937uu5332;;UNS;CE;BGN;229;365;15.5.2024;Overdraft;121.97;121.97;0.3041292;0.7;24.19
29.9.2023;3327935065hwfq81;wdqaf937uu5332;;UNS;OB;BGN;229;365;15.5.2024;Overdraft;890.11;541.94;0.3041292;3.1;107.48
29.9.2023;8696176965leru97;lszsn971vh5043;;UNS;CE;BGN;701;2195;30.8.2025;Credit Cards;0;0;0.3041292;0;0
29.9.2023;6411894730akbe73;lszsn971vh5043;;UNS;OB;BGN;701;2195;30.8.2025;Credit Cards;246.14;162.61;0.3041292;0.06;3.7
29.9.2023;7204216757tiqh46;bdujm148ib1340;;UNS;CE;BGN;149;365;25.2.2024;Overdraft;124.88;124.88;0.3041292;0.12;6.39
29.9.2023;7443910455wtdn98;bdujm148ib1340;;UNS;OB;BGN;149;365;25.2.2024;Overdraft;781.29;350.07;0.3041292;0.35;17.9
29.9.2023;5805709893xaxm39;bdujm148ib1340;;UNS;CE;BGN;8231;9862;12.4.2046;Mortgage loan;12784.73;12784.73;0.2700966;11.26;2102.73
29.9.2023;5805709893xaxm39;bdujm148ib1340;fgjip755ln7280ujofwj;RRE;CE;BGN;8231;9862;12.4.2046;Mortgage loan;23320.72;23320.72;0;0;0
29.9.2023;5229255350cesc51;bdujm148ib1340;;UNS;OB;BGN;8231;9862;12.4.2046;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;5680547331akuu58;xzlpx678xl6791;;UNS;CE;BGN;4188;5896;18.3.2035;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;5680547331akuu58;xzlpx678xl6791;eczch809pe4158heqeob;RRE;CE;BGN;4188;5896;18.3.2035;Mortgage loan;16441.37;16441.37;0;0;0
29.9.2023;4949743531mrbf74;xzlpx678xl6791;;UNS;OB;BGN;4188;5896;18.3.2035;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;6622092491dwtn14;ktcav974ci8471;;UNS;CE;BGN;4653;5523;25.6.2036;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;6622092491dwtn14;ktcav974ci8471;arkxh404di1019ltdcfp;RRE;CE;BGN;4653;5523;25.6.2036;Mortgage loan;21446.14;21446.14;0;0;0
29.9.2023;3522082360byvh79;ktcav974ci8471;;UNS;OB;BGN;4653;5523;25.6.2036;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;4862520131hvpl42;lraom249xm7598;;UNS;CE;BGN;2929;3652;6.10.2031;Corporate loan;251.05;251.05;0.2181625;0.09;21.12
29.9.2023;2060605528chgf59;lraom249xm7598;;UNS;OB;BGN;2929;3652;6.10.2031;Corporate loan;0;0;0.2181625;0;0
29.9.2023;1796415419ufol35;lraom249xm7598;;UNS;CE;EUR;5520;9864;9.11.2038;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;1796415419ufol35;lraom249xm7598;ejhyn419jl9777hbeclr;RRE;CE;EUR;5520;9864;9.11.2038;Mortgage loan;50097;50097;0;0;0
29.9.2023;1796415419ufol35;lraom249xm7598;uwkfm180oe1690sfnohi;RRE;CE;EUR;5520;9864;9.11.2038;Mortgage loan;0;0;0;0;0
29.9.2023;1796415419ufol35;lraom249xm7598;qsfwt731nk5296izxqoj;RRE;CE;EUR;5520;9864;9.11.2038;Mortgage loan;0;0;0;0;0
29.9.2023;1416351103oguq63;lraom249xm7598;;UNS;OB;EUR;5520;9864;9.11.2038;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;4217442494pqlv41;arjhz340db7204;;UNS;CE;BGN;3235;5401;7.8.2032;Mortgage loan;6154.91;6154.91;0.2700966;6.95;1209.8
29.9.2023;4217442494pqlv41;arjhz340db7204;fxmor607qa5315sudeeb;RRE;CE;BGN;3235;5401;7.8.2032;Mortgage loan;12426.73;12426.73;0;0;0
29.9.2023;2585521984qwxp14;arjhz340db7204;;UNS;OB;BGN;3235;5401;7.8.2032;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;8925307300jdja61;bekqy712lq1471;;UNS;CE;BGN;264;365;19.6.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;1278603842vvor39;bekqy712lq1471;;UNS;OB;BGN;264;365;19.6.2024;Overdraft;502.58;313.54;0.3041292;0.25;13.36
29.9.2023;5303408517jcxh76;rksbz429vl5785;;UNS;CE;BGN;133;365;9.2.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;3681934349ymot16;rksbz429vl5785;;UNS;OB;BGN;133;365;9.2.2024;Overdraft;605.72;270.81;0.3041292;1.4;49.88
29.9.2023;5616037444olsk71;mpsts117kx3640;;UNS;CE;BGN;322;365;16.8.2024;Overdraft;73.5;73.5;0.3041292;0.67;20.32
29.9.2023;5729100119wmvt95;mpsts117kx3640;;UNS;OB;BGN;322;365;16.8.2024;Overdraft;115.94;73.95;0.3041292;0.67;20.44
29.9.2023;8483976653valw89;fqgqt326kl2984;;UNS;CE;BGN;253;365;8.6.2024;Overdraft;1026.72;1026.72;0.3041292;10.47;307.42
29.9.2023;7596724328lfon58;fqgqt326kl2984;;UNS;OB;BGN;253;365;8.6.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;8321600096mqvi80;autop474zb4388;;UNS;CE;BGN;127;365;3.2.2024;Overdraft;194.16;194.16;0.3041292;0.95;34.39
29.9.2023;5733473777dunj55;autop474zb4388;;UNS;OB;BGN;127;365;3.2.2024;Overdraft;0.88;1.69;0.3041292;0.01;0.3
29.9.2023;8943645618ciqk34;cgtae627dh8073;;UNS;CE;BGN;701;2181;30.8.2025;Credit Cards;39.06;39.06;0.3041292;0.05;2.4
29.9.2023;7382816241ffak40;cgtae627dh8073;;UNS;OB;BGN;701;2181;30.8.2025;Credit Cards;201.45;134.46;0.3041292;0.17;8.28
29.9.2023;3597400935fyve58;cgtae627dh8073;;UNS;CE;BGN;654;1826;14.7.2025;Consumer loan;1409.62;1409.62;0.2181625;1.26;209.24
29.9.2023;2608904724ibfs59;cgtae627dh8073;;UNS;OB;BGN;654;1826;14.7.2025;Consumer loan;0;0;0.2181625;0;0
29.9.2023;8066786020zaqx59;mepmc115db5574;;UNS;CE;BGN;145;365;21.2.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;4108521167udjq21;mepmc115db5574;;UNS;OB;BGN;145;365;21.2.2024;Overdraft;246.14;111.43;0.3041292;1.08;32.28
29.9.2023;6642229528ybei81;mepmc115db5574;;UNS;CE;BGN;669;2913;29.7.2025;Credit Cards;32.43;32.43;0.3041292;0.32;9.39
29.9.2023;9318697148ryge34;mepmc115db5574;;UNS;OB;BGN;669;2913;29.7.2025;Credit Cards;208.42;97.38;0.3041292;0.95;28.21
29.9.2023;5469687844giij47;fnyal984zm9446;;UNS;CE;BGN;302;365;27.7.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;8781938866fiqt11;fnyal984zm9446;;UNS;OB;BGN;302;365;27.7.2024;Overdraft;195.27;121.82;0.3041292;0.16;7.94
29.9.2023;1985547784qwle60;kvdgf199oh1797;;UNS;CE;BGN;322;365;16.8.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;3355777883fpci93;kvdgf199oh1797;;UNS;OB;BGN;322;365;16.8.2024;Overdraft;195.27;121.82;0.3041292;1.11;33.67
29.9.2023;5925263924wxus20;jdjip231bc8091;;UNS;CE;BGN;307;365;1.8.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;9850456217whec94;jdjip231bc8091;;UNS;OB;BGN;307;365;1.8.2024;Overdraft;195.27;121.82;0.3041292;1.11;33.67
29.9.2023;9418990283vyab13;adhye592fq2109;;UNS;CE;BGN;235;365;21.5.2024;Overdraft;1020.69;1020.69;0.3041292;1.53;72.47
29.9.2023;8594897461pkvd48;adhye592fq2109;;UNS;OB;BGN;235;365;21.5.2024;Overdraft;0.77;4.54;0.3041292;0.01;0.32
29.9.2023;2735029827hwli41;ypqci892ek4792;;UNS;CE;BGN;707;3655;5.9.2025;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;2735029827hwli41;ypqci892ek4792;tssmb390ca4415ernfks;RRE;CE;BGN;707;3655;5.9.2025;Mortgage loan;4598.31;4598.31;0;0;0
29.9.2023;2642510154imyj44;ypqci892ek4792;;UNS;OB;BGN;707;3655;5.9.2025;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;5150630569gzfn96;yascl677hz7547;;UNS;CE;BGN;73;365;11.12.2023;Overdraft;0;0;0.3041292;0;0
29.9.2023;4513926163ozsk44;yascl677hz7547;;UNS;OB;BGN;73;365;11.12.2023;Overdraft;1019.9;455.98;0.3041292;0.44;22.95
29.9.2023;7371717538gtos32;liqgt565qk8897;;UNS;CE;BGN;146;365;22.2.2024;Overdraft;111.95;111.95;0.3041292;34.05;8.71
29.9.2023;9492978756yxsx31;liqgt565qk8897;;UNS;OB;BGN;146;365;22.2.2024;Overdraft;0;0;0.3041292;0;0.15
29.9.2023;3658906810puiy85;iqfie440ms6580;;UNS;CE;BGN;18;365;17.10.2023;Overdraft;0;0;0.3041292;0;0
29.9.2023;4375332433wiom18;iqfie440ms6580;;UNS;OB;BGN;18;365;17.10.2023;Overdraft;195.27;88.39;0.3041292;0.09;4.52
29.9.2023;9622327167dfdc17;iaafc593wr5912;;UNS;CE;BGN;701;2209;30.8.2025;Credit Cards;949.5;949.5;0.3041292;4.94;175.53
29.9.2023;4298157605sxuk35;iaafc593wr5912;;UNS;OB;BGN;701;2209;30.8.2025;Credit Cards;63.19;37.37;0.3041292;0.19;6.91
29.9.2023;9769157887vrbw11;nwuxc269mz7957;;UNS;CE;BGN;731;2204;29.9.2025;Credit Cards;4.97;4.97;0.3041292;0;0.16
29.9.2023;4274873074jynb48;nwuxc269mz7957;;UNS;OB;BGN;731;2204;29.9.2025;Credit Cards;238.5;157.8;0.3041292;0.09;5
29.9.2023;6665081386rtch80;cgcgs869yw8693;;UNS;CE;BGN;701;2147;30.8.2025;Credit Cards;1319.03;1319.03;0.4178334;1.57;82.93
29.9.2023;8109686929spxu21;cgcgs869yw8693;;UNS;OB;BGN;701;2147;30.8.2025;Credit Cards;1247.44;646.49;0.4178334;0.77;40.64
29.9.2023;6686418846srfc31;sauyz910ca3180;;UNS;CE;BGN;127;365;3.2.2024;Overdraft;80.75;80.75;0.3041292;4.6;66.45
29.9.2023;9065817065vidq58;sauyz910ca3180;;UNS;OB;BGN;127;365;3.2.2024;Overdraft;11.18;5.82;0.3041292;0.33;4.79
29.9.2023;4714214421indn58;sauyz910ca3180;;UNS;CE;BGN;9044;10012;3.7.2048;Mortgage loan;21588.09;21588.09;0.4091777;1654.83;51960.52
29.9.2023;4714214421indn58;sauyz910ca3180;rvbfx762qy9277wscufi;RRE;CE;BGN;9044;10012;3.7.2048;Mortgage loan;37518.45;37518.45;0;0;0
29.9.2023;6531112489scyc40;sauyz910ca3180;;UNS;OB;BGN;9044;10012;3.7.2048;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;8153119801gvqk65;cdyrd495ew2490;;UNS;CE;BGN;517;2197;27.2.2025;Credit Cards;0;0;0.3041292;0;0
29.9.2023;4887355992tbew85;cdyrd495ew2490;;UNS;OB;BGN;517;2197;27.2.2025;Credit Cards;1019.9;456.52;0.3041292;2.04;75.22
29.9.2023;3314073734irsr18;mfbcj760ph6766;;UNS;CE;BGN;731;2160;29.9.2025;Credit Cards;-0.24;0;0.3041292;0;0
29.9.2023;1173903775qdpm97;mfbcj760ph6766;;UNS;OB;BGN;731;2160;29.9.2025;Credit Cards;245.93;162.48;0.3041292;0.69;25.82
29.9.2023;1151853581ayds81;uckaq224fy3574;;UNS;CE;BGN;12605;12784;3.4.2058;Mortgage loan;37251.02;37251.02;0.4091777;45.55;8713.27
29.9.2023;1151853581ayds81;uckaq224fy3574;kjroy794nr3335jnrnze;RRE;CE;BGN;12605;12784;3.4.2058;Mortgage loan;60048.99;60048.99;0;0;0
29.9.2023;5511604862estp16;uckaq224fy3574;;UNS;OB;BGN;12605;12784;3.4.2058;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;8939085240kxkg47;zefvg109aj2309;;UNS;CE;BGN;145;365;21.2.2024;Overdraft;0;0;0.3041292;0;0
29.9.2023;1992786373xfkm56;zefvg109aj2309;;UNS;OB;BGN;145;365;21.2.2024;Overdraft;2060.87;921.39;0.3041292;1.57;72.55
29.9.2023;6843766598sckj92;zefvg109aj2309;;UNS;CE;BGN;10538;10958;5.8.2052;Mortgage loan;126702.29;126702.29;0.4091777;290.71;46423.4
29.9.2023;6843766598sckj92;zefvg109aj2309;fsdfc135yx4314kmxazl;RRE;CE;BGN;10538;10958;5.8.2052;Mortgage loan;132706.86;132706.86;0;0;0
29.9.2023;8315546688espn64;zefvg109aj2309;;UNS;OB;BGN;10538;10958;5.8.2052;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;7566817377vzci48;dqoxa203yv6741;;UNS;CE;BGN;11401;12784;16.12.2054;Mortgage loan;28338.51;28338.51;0.4091777;108.98;14780.32
29.9.2023;7566817377vzci48;dqoxa203yv6741;rlppx347xh5327anpayi;RRE;CE;BGN;11401;12784;16.12.2054;Mortgage loan;42503.63;42503.63;0;0;0
29.9.2023;9058924177cgsp98;dqoxa203yv6741;;UNS;OB;BGN;11401;12784;16.12.2054;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;6565901119fbnr64;srebk866ay6496;;UNS;CE;BGN;12098;12784;12.11.2056;Mortgage loan;16867.13;16867.13;0.4091777;26.78;4763.53
29.9.2023;6565901119fbnr64;srebk866ay6496;qodai348bq1239tbhmrm;RRE;CE;BGN;12098;12784;12.11.2056;Mortgage loan;38210.85;38210.85;0;0;0
29.9.2023;1102759521awxu50;srebk866ay6496;;UNS;OB;BGN;12098;12784;12.11.2056;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;2074446556clsm37;zdafs958dv4535;;UNS;CE;BGN;334;365;28.8.2024;Overdraft;400.28;400.28;0.3041292;2.95;95.22
29.9.2023;2433688256tefy33;zdafs958dv4535;;UNS;OB;BGN;334;365;28.8.2024;Overdraft;94.07;51.97;0.3041292;0.38;12.36
29.9.2023;4049231950ioua17;zdafs958dv4535;;UNS;CE;BGN;12621;12784;19.4.2058;Mortgage loan;22411.91;22411.91;0.4091777;222.01;21326.9
29.9.2023;4049231950ioua17;zdafs958dv4535;akjfa949io6469boeqhz;RRE;CE;BGN;12621;12784;19.4.2058;Mortgage loan;35209.4;35209.4;0;0;0
29.9.2023;7292468524qskk17;zdafs958dv4535;;UNS;OB;BGN;12621;12784;19.4.2058;Mortgage loan;0;0;0.4091777;0;0
29.9.2023;3500252035algm34;zpnyz917tr5520;;UNS;CE;BGN;12727;12784;3.8.2058;Mortgage loan;0;0;0.2700966;0;0
29.9.2023;3500252035algm34;zpnyz917tr5520;msjga223is3745cmedki;RRE;CE;BGN;12727;12784;3.8.2058;Mortgage loan;66683.94;66683.94;0;0;0
29.9.2023;6760235469fksc19;zpnyz917tr5520;;UNS;OB;BGN;12727;12784;3.8.2058;Mortgage loan;67352.47;25617.39;0.2700966;86.88;10676.28
29.9.2023;6760235469fksc19;zpnyz917tr5520;msjga223is3745cmedki;RRE;OB;BGN;12727;12784;3.8.2058;Mortgage loan;52.85;20.1;0;0;0
29.9.2023;7300211625nbjo90;vqnzo582io3985;;UNS;CE;BGN;12742;12784;18.8.2058;Mortgage loan;76248.18;76248.18;0.4091777;2097.58;126189.05
29.9.2023;7300211625nbjo90;vqnzo582io3985;ixkht297gt2611mtzpto;RRE;CE;BGN;12742;12784;18.8.2058;Mortgage loan;101684.38;101684.38;0;0;0
29.9.2023;5633170259xakm24;vqnzo582io3985;;UNS;OB;BGN;12742;12784;18.8.2058;Mortgage loan;0;0;0.4091777;0;0
